"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-02","3.58",,,"0.01","0.0","0","41","50","35","  250","  100","8.9","10.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-03","9.84",,,"0.53","0.0","0","43","47","39","  200","  220","25.9","35.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-04","9.84",,,"0.33","0.0","0","44","49","42","  200","  200","21.0","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-05","8.72",,,"0.14","0.0","0","46","52","39","  190","  210","29.1","40.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-06","8.28",,,"0.00","0.0","0","46","48","39","  200","  220","21.9","31.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-07","5.37",,,"0.00","0.0","0","43","52","34","  350","  350","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-08","8.50",,,"0.00","0.0","0","46","59","39","   10","   10","15.0","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-09","5.59",,,"0.00","0.0","0","48","63","38","  120","  150","13.0","23.9","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-10","5.82",,,"0.13","0.0","0","52","56","46","  220","  220","15.0","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-11","5.37",,,"0.48","0.0","0","50","55","45","   30","  110","17.0","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-12","9.17",,,"0.80","0.0","0","52","57","47","  230","  220","21.9","30.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-13","11.63",,,"0.49","0.0","0","48","50","43","  190","  190","21.0","30.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-14","13.65",,,"0.15","0.0","0","48","53","47","  210","  200","23.9","33.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-15","14.32",,,"0.46","0.0","0","52","54","49","  210","  210","23.9","31.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-16","7.61",,,"0.00","0.0","0","51","54","48","  190","  200","21.9","28.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-17","6.04",,,"0.47","0.0","0","52","63","47","  240","  250","17.0","21.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-18","10.51",,,"0.12","0.0","0","49","51","44","  200","  210","23.9","32.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-19","11.63",,,"0.40","0.0","0","47","50","39","  210","  210","28.0","35.1","    1",,,,"    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-20","8.05",,,"0.00","0.0","0","43","51","38","  200","  200","18.1","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-21","7.61",,,"0.05","0.0","0","42","50","35","  230","  190","23.0","25.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-22","6.71",,,"0.17","0.0","0","45","51","36","  190","  190","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-23","9.62",,,"0.00","0.0","0","44","58","34","  110","  120","16.1","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-24","2.91",,,"0.02","0.0","0","51","57","43","  230","  290","8.9","12.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-25","2.91",,,"0.00","0.0","0","49","62","39","  270","  270","8.9","8.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-26","3.58",,,"0.17","0.0","0","52","57","44","  200","  210","13.0","16.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-27","5.59",,,"0.13","0.0","0","50","56","47","  210","  220","15.0","18.1","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-28","12.53",,,"0.82","0.0","0","49","50","40","  220","  260","23.9","36.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-29","5.14",,,"0.09","0.0","0","45","53","42","  170","  180","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-01","13.42",,,"0.81","0.0","0","49","57","43","  220","  220","35.1","48.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-02","10.07",,,"0.28","0.0","0","47","54","45","  200","  210","25.1","35.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-03","10.29",,,"0.03","0.0","0","51","58","48","  200","  200","23.9","31.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-04","5.37",,,"0.16","0.0","0","49","55","42","   50","  220","18.1","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-05","9.84",,,"0.19","0.0","0","52","64","47","  150","  150","21.9","29.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-06","10.29",,,"0.16","0.0","0","53","59","43","  220","  210","32.0","45.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-07","12.53",,,"0.20","0.0","0","45","51","40","  180","  180","25.9","35.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-08","6.71",,,"0.14","0.0","0","44","53","39","  240","  140","13.0","16.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-09","12.08",,,"0.93","0.0","0","46","55","42","  150","  150","23.9","32.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-10","15.43",,,"0.23","0.0","0","50","55","42","  190","  170","35.1","45.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-11","6.04",,,"0.32","0.0","0","45","60","36","  120","  110","17.0","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-12","12.08",,,"0.15","0.0","0","47","50","40","  190","  200","25.9","34.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-13","14.99",,,"0.62","0.0","0","44","54","39","  200","  200","44.1","57.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-14","15.43",,,"0.25","0.0","0","42","47","39","  190","  200","23.0","30.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-15","10.51",,,"0.00","0.0","0","42","50","38","  200","  190","18.1","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-16","6.04",,,"0.00","0.0","0","45","53","39","  340","  350","15.0","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-17","11.63",,,"0.00","0.0","0","44","57","34","  360","   60","21.0","25.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-18","14.54",,,"0.00","0.0","0","53","63","47","  120","   90","21.9","29.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-19","4.47",,,"0.00","0.0","0","55","61","50","  120","  120","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-20","4.70",,,"0.17","0.0","0","52","54","48","  170","  210","16.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-21","7.38",,,"0.34","0.0","0","50","55","46","  240","  250","19.9","25.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-22","12.08",,,"0.00","0.0","0","48","55","44","  210","  210","18.1","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-23","12.30",,,"0.23","0.0","0","48","51","45","  200","  210","23.0","30.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-24","14.99",,,"0.00","0.0","0","47","52","43","  210","  210","25.9","34.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-25","6.26",,,"0.00","0.0","0","47","56","43","  230","  200","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-26","4.70",,,"0.13","0.0","0","49","58","42","  130","  130","12.1","14.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-27","14.54",,,"0.18","0.0","0","50","55","40","  220","  190","25.1","33.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-28","5.59",,,"0.00","0.0","0","44","55","38","  360","  360","14.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-29","9.62",,,"0.00","0.0","0","49","63","40","  350","  350","19.9","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-30","4.47",,,"0.00","0.0","0","54","68","42","  360","  350","13.0","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-31","3.13",,,"0.00","0.0","0","58","71","47","  250","  250","12.1","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-01","4.25",,,"0.00","0.0","0","59","71","48","  280","  190","8.9","12.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-02","5.82",,,"0.00","0.0","0","54","62","46","  180","  210","12.1","15.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-03","5.82",,,"0.16","0.0","0","54","68","45","  190","  190","16.1","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-04","15.66",,,"0.03","0.0","0","54","58","45","  210","  220","25.9","35.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-05","8.50",,,"0.00","0.0","0","49","56","44","  220","  210","18.1","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-06","8.72",,,"0.00","0.0","0","53","69","44","   10","   10","17.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-07","9.40",,,"0.00","0.0","0","59","78","50","   10","   20","19.9","25.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-08","7.61",,,"0.00","0.0","0","63","76","50","   20","   30","23.9","29.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-09","4.92",,,"0.00","0.0","0","56","64","47","  210","  220","10.1","14.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-10","7.61",,,"0.00","0.0","0","53","58","46","  250","  270","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-11","7.38",,,"0.00","0.0","0","52","58","48","  190","  200","14.1","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-12","9.84",,,"0.32","0.0","0","52","57","44","  290","  290","21.0","28.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-13","6.04",,,"0.10","0.0","0","48","58","44","  220","  230","30.0","38.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-14","6.93",,,"0.15","0.0","0","51","59","44","  230","  220","16.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-15","7.16",,,"0.00","0.0","0","51","59","47","  200","  180","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-16","5.37",,,"0.00","0.0","0","53","67","44","   10","   10","13.0","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-17","8.72",,,"0.00","0.0","0","60","80","48","   10","   10","15.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-18","5.14",,,"0.00","0.0","0","70","89","54","   30","   20","15.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-19","4.92",,,"0.00","0.0","0","71","84","56","   20","   10","12.1","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-20","5.37",,,"0.00","0.0","0","67","81","53","  210","  210","19.9","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-21","7.83",,,"0.00","0.0","0","62","72","51","   20","   20","17.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-22","9.62",,,"0.00","0.0","0","60","62","52","  210","  200","18.1","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-23","11.41",,,"0.01","0.0","0","56","64","51","  200","  220","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-24","9.17",,,"0.30","0.0","0","52","55","46","  200","  210","16.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-25","5.37",,,"0.11","0.0","0","48","59","44","   30","  280","13.0","15.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-26","4.92",,,"0.00","0.0","0","51","59","43","  240","  250","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-27","4.70",,,"0.00","0.0","0","53","63","48","  300","  300","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-28","5.82",,,"0.00","0.0","0","55","63","50","  200","  230","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-29","4.47",,,"0.01","0.0","0","53","61","48","   90","  230","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-30","6.71",,,"0.00","0.0","0","55","67","45","   30","   20","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-01","9.84",,,"0.00","0.0","0","61","79","50","  330","  330","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-02","4.92",,,"0.00","0.0","0","71","87","54","  240","  240","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-03","6.49",,,"0.00","0.0","0","67","72","56","  160","  160","16.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-04","8.95",,,"0.00","0.0","0","58","60","52","  360","   30","16.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-05","8.95",,,"0.00","0.0","0","57","68","48","  330","   10","16.1","25.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-06","10.51",,,"0.00","0.0","0","63","77","50","  340","  350","23.0","30.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-07","6.71",,,"0.00","0.0","0","67","82","52","   40","   30","19.9","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-08","9.84",,,"0.03","0.0","0","60","66","48","  240","  210","18.1","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-09","5.82",,,"0.00","0.0","0","54","67","46","  290","  280","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-10","6.71",,,"0.00","0.0","0","60","75","47","  350","  340","17.0","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-11","5.59",,,"0.00","0.0","0","65","80","52","   20","  220","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-12","4.92",,,"0.00","0.0","0","64","76","49","  230","  240","12.1","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-13","9.17",,,"0.00","0.0","0","65","84","50","  350","  330","19.9","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-14","6.93",,,"0.02","0.0","0","61","58","53","  200","  210","14.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-15","6.04",,,"0.02","0.0","0","54","56","52","  200","  200","10.1","17.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-16","5.14",,,"0.06","0.0","0","54","59","50","   30","   30","13.0","15.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-17","7.83",,,"0.00","0.0","0","58","69","51","  310","  310","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-18","6.71",,,"0.00","0.0","0","60","65","51","  220","  230","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-19","9.40",,,"0.50","0.0","0","54","63","48","  220","  210","19.9","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-20","7.38",,,"0.00","0.0","0","54","66","49","  360","  320","15.0","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-21","9.62",,,"0.21","0.0","0","56","58","50","  200","  210","16.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-22","12.30",,,"0.00","0.0","0","56","66","52","  200","  220","18.1","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-23","6.71",,,"0.00","0.0","0","58","66","53","  220","  220","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-24","4.47",,,"0.00","0.0","0","59","66","55","   40","  260","8.9","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-25","8.95",,,"0.00","0.0","0","59","65","53","  200","  230","14.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-26","10.51",,,"0.00","0.0","0","55","62","51","  220","  210","17.0","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-27","9.62",,,"0.00","0.0","0","55","64","49","  240","  250","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-28","10.07",,,"0.10","0.0","0","55","62","49","  190","  210","19.9","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-29","10.74",,,"0.00","0.0","0","56","64","52","   10","   30","19.9","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-30","9.62",,,"0.00","0.0","0","58","72","48","  340","  350","15.0","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-31","6.49",,,"0.00","0.0","0","65","80","52","   30","   30","12.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-01","7.83",,,"0.04","0.0","0","67","74","55","  230","  230","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-02","10.74",,,"0.01","0.0","0","63","70","58","  200","  200","19.9","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-03","8.05",,,"0.00","0.0","0","65","82","56","  340","  350","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-04","12.30",,,"0.00","0.0","0","71","85","62","   10","  360","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-05","7.61",,,"0.00","0.0","0","76","93","64","   40","   20","14.1","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-06","7.61",,,"0.00","0.0","0","77","88","62","  360","   10","18.1","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-07","6.93",,,"0.00","0.0","0","72","84","59","  350","   20","14.1","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-08","10.74",,,"0.01","0.0","0","65","67","55","  220","  210","23.0","28.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-09","7.16",,,"0.13","0.0","0","58","64","51","  220","  200","19.9","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-10","9.84",,,"0.18","0.0","0","56","65","49","  220","  220","17.0","21.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-11","7.16",,,"0.00","0.0","0","55","67","50","  210","  210","17.0","21.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-12","7.16",,,"0.00","0.0","0","60","70","53","   30","   30","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-13","12.30",,,"0.00","0.0","0","59","65","49","  210","  220","23.0","30.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-14","13.65",,,"0.02","0.0","0","54","60","47","  190","  200","23.9","30.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-15","7.16",,,"0.00","0.0","0","53","66","44","  250","  290","15.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-16","7.61",,,"0.00","0.0","0","58","70","51","  290","  240","15.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-17","7.61",,,"0.14","0.0","0","60","69","50","   10","   10","19.9","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-18","9.40",,,"0.00","0.0","0","56","66","52","  210","  210","21.9","28.0","    1",,"    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-19","10.74",,,"0.00","0.0","0","58","72","48","  340","  340","21.0","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-20","8.50",,,"0.55","0.0","0","62","75","55","  190","  240","21.9","29.1","    1",,"    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-21","9.62",,,"0.00","0.0","0","62","71","54","   20","  200","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-22","4.92",,,"0.00","0.0","0","63","75","55","  250","  240","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-23","8.72",,,"0.35","0.0","0","61","68","53","  210","  230","19.9","25.9","    1",,,,,,,,,,,,,
